user_id,item_id,timestamp
2949,8053,1
2949,8415,1
2949,9840,1
2949,6225,1
2949,6557,1
2949,8203,1
2949,10622,1
2949,5293,1
2949,9724,1
2949,1655,1
2949,10724,1
2949,3005,1
2949,9521,1
2949,1003,1
2949,2334,1
2949,11105,1
2949,9645,1
2949,1531,1
2949,1166,1
2949,1189,1
2949,626,1
2949,5498,1
2949,11660,1
2949,11189,1
2949,11304,1
2949,1963,1
2949,4086,1
2949,1610,1
2949,1667,1
2949,9614,1
2949,11210,1
2949,1197,1
2949,1386,1
2949,10146,1
2949,11765,1
2949,12008,1
2949,9403,1
2949,11824,1
2949,5258,1
2949,11827,1
2949,8946,1
2949,11233,1
2949,10294,1
2949,9358,1
2949,10485,1
2949,7627,1
2949,12428,1
2949,9039,1
2949,2878,1
2949,12839,1
2949,3521,1
2949,8191,1
2949,2335,1
2949,13055,1
2949,13460,1
2950,2639,1
2950,2992,1
2950,39,1
2950,516,1
2950,138,1
2950,1816,1
2950,1334,1
2950,11490,1
2950,5498,1
2950,7893,1
2950,9993,1
2950,10659,1
2950,7684,1
2950,686,1
2950,1688,1
2950,4560,1
2950,9361,1
2950,9614,1
2950,1379,1
2950,9670,1
2950,2691,1
2950,5195,1
2950,6266,1
2950,1787,1
2951,9161,1
2951,9618,1
2951,9750,1
2951,9772,1
2951,9916,1
2951,10412,1
2951,10632,1
2951,11224,1
2951,10759,1
2951,10473,1
2951,11527,1
2951,11425,1
2951,11926,1
2951,11568,1
2951,12208,1
2951,12052,1
2951,11993,1
2951,8873,1
2951,12429,1
2951,11971,1
2951,9966,1
2951,11579,1
2951,13167,1
2951,7214,1
2951,13335,1
2951,9955,1
2951,13402,1
2951,13494,1
2951,13951,1
2951,13992,1
2952,6604,1
2952,6240,1
2952,8053,1
2952,5741,1
2952,7283,1
2952,8156,1
2952,7970,1
2952,2840,1
2952,6249,1
2952,2515,1
2952,2638,1
2952,2639,1
2952,2795,1
2952,5664,1
2953,7829,1
2953,1567,1
2953,5417,1
2953,9253,1
2953,9185,1
2953,10797,1
2953,10261,1
2953,11207,1
2953,10413,1
2953,9343,1
2953,10134,1
2954,2832,1
2954,7043,1
2954,9041,1
2954,6083,1
2954,7421,1
2954,8190,1
2954,10924,1
2955,8890,1
2955,5947,1
2955,6999,1
2955,8269,1
2955,12344,1
2955,6654,1
2955,8149,1
2955,8151,1
2955,7086,1
2955,8150,1
2955,14715,1
2955,10294,1
2955,10942,1
2955,12091,1
2955,12985,1
2955,13330,1
2956,2814,1
2956,490,1
2956,8257,1
2956,8920,1
2956,8757,1
2956,5831,1
2956,9922,1
2957,2939,1
2957,2820,1
2957,3001,1
2957,3365,1
2957,5581,1
2957,7855,1
2957,4909,1
2957,9364,1
2957,2129,1
2957,9398,1
2957,10687,1
2957,10917,1
2957,9543,1
2957,10702,1
2957,10337,1
2957,1329,1
2957,3538,1
2957,1244,1
2957,1620,1
2957,6316,1
2957,6419,1
2957,1726,1
2957,3059,1
2957,4442,1
2957,5105,1
2957,9414,1
2957,9604,1
2957,10161,1
2957,1424,1
2957,6921,1
2957,12457,1
2957,9930,1
2957,741,1
2957,4253,1
2957,13079,1
2957,5966,1
2957,987,1
2957,1583,1
2957,3040,1
2957,13283,1
2958,187,1
2958,2008,1
2958,3451,1
2958,3410,1
2958,910,1
2958,1017,1
2958,4905,1
2958,5324,1
2958,6014,1
2958,5152,1
2958,5187,1
2958,5220,1
2958,6237,1
2958,5372,1
2958,6593,1
2958,5260,1
2958,5385,1
2958,5470,1
2958,5679,1
2958,5931,1
2958,6178,1
2958,6581,1
2958,6946,1
2958,4853,1
2958,7008,1
2958,6215,1
2958,7374,1
2958,7839,1
2958,7701,1
2958,7568,1
2958,8324,1
2958,8161,1
2958,8426,1
2958,8778,1
2958,8544,1
2958,8909,1
2958,8457,1
2958,8928,1
2958,8582,1
2958,8954,1
2958,8827,1
2958,9185,1
2958,9969,1
2958,9714,1
2958,10085,1
2958,9331,1
2958,10307,1
2958,8173,1
2958,10246,1
2958,9735,1
2958,10922,1
2958,4039,1
2958,11442,1
2958,11566,1
2958,10561,1
2958,11500,1
2958,10289,1
2958,10494,1
2958,10403,1
2958,11883,1
2958,10490,1
2958,10126,1
2958,10547,1
2958,8505,1
2958,9620,1
2958,11847,1
2958,11989,1
2958,12631,1
2958,11899,1
2958,12672,1
2958,1514,1
2958,1767,1
2958,3754,1
2958,11839,1
2959,2018,1
2959,3909,1
2959,6166,1
2959,7527,1
2959,2745,1
2959,5818,1
2959,5910,1
2959,4101,1
2959,4758,1
2959,6201,1
2959,6764,1
2959,7033,1
2959,7296,1
2959,1696,1
2959,2082,1
2959,2409,1
2959,2652,1
2959,4245,1
2959,5044,1
2959,7193,1
2959,7632,1
2959,8144,1
2959,8145,1
2959,8146,1
2959,8147,1
2959,8148,1
2959,8196,1
2959,8537,1
2959,6114,1
2959,10057,1
2959,9105,1
2959,10369,1
2959,9517,1
2959,10893,1
2959,7738,1
2959,9572,1
2959,10479,1
2959,10557,1
2959,9579,1
2959,11274,1
2959,11816,1
2959,11149,1
2959,9293,1
2959,9295,1
2959,9296,1
2959,9215,1
2959,3124,1
2959,9328,1
2959,9322,1
2959,11398,1
2959,8262,1
2959,11976,1
2959,11821,1
2960,4610,1
2960,4350,1
2960,10661,1
2960,10659,1
2960,9215,1
2960,12536,1
2960,3046,1
2960,7621,1
2960,7622,1
2960,8497,1
2960,8571,1
2960,8631,1
2960,10671,1
2960,11377,1
2960,11826,1
2960,12303,1
2960,12868,1
2960,13178,1
2960,12582,1
2960,13523,1
2960,13693,1
2960,9130,1
2960,14419,1
2960,13505,1
2961,959,1
2961,752,1
2961,1276,1
2961,2794,1
2961,3372,1
2961,4009,1
2961,5264,1
2961,4082,1
2962,1461,1
2962,1654,1
2962,2261,1
2962,1514,1
2962,1767,1
2962,1694,1
2962,910,1
2962,1017,1
2963,3910,1
2963,4020,1
2963,4582,1
2963,4971,1
2963,3578,1
2963,5297,1
2963,4918,1
2963,3792,1
2963,4212,1
2963,7976,1
2963,8625,1
2963,6381,1
2963,8638,1
2963,4399,1
2963,8961,1
2963,6674,1
2963,7797,1
2963,9533,1
2963,6599,1
2963,3655,1
2963,8970,1
2963,1633,1
2963,3368,1
2963,8911,1
2964,4000,1
2964,2788,1
2964,3507,1
2964,3866,1
2964,3882,1
2964,2218,1
2964,2257,1
2964,2784,1
2965,1357,1
2965,2412,1
2965,2732,1
2965,1190,1
2965,1947,1
2965,1210,1
2965,1342,1
2965,766,1
2965,3086,1
2965,3607,1
2965,2138,1
2965,386,1
2965,719,1
2965,3885,1
2965,388,1
2965,3812,1
2965,3645,1
2965,1198,1
2965,4746,1
2965,359,1
2965,4326,1
2965,179,1
2965,4232,1
2965,1325,1
2965,173,1
2966,12784,1
2966,9334,1
2966,11422,1
2966,12499,1
2966,9861,1
2966,12158,1
2966,11921,1
2966,7790,1
2966,938,1
2967,4098,1
2967,364,1
2967,733,1
2967,6845,1
2967,5448,1
2967,3714,1
2967,4479,1
2968,1252,1
2968,3764,1
2968,4291,1
2968,4056,1
2968,766,1
2968,1065,1
2968,4420,1
2968,4840,1
2968,5798,1
2968,2580,1
2968,831,1
2968,6196,1
2969,4252,1
2969,5668,1
2969,8394,1
2969,6859,1
2969,10109,1
2969,4719,1
2969,6540,1
2969,5573,1
2969,12305,1
2969,1705,1
2969,4601,1
2969,5316,1
2969,1587,1
2969,2767,1
2969,5360,1
2969,12323,1
2969,719,1
2969,6054,1
2969,9677,1
2969,831,1
2969,1226,1
2969,5783,1
2969,2419,1
2969,4057,1
2969,10445,1
2969,3477,1
2969,368,1
2970,1700,1
2970,6816,1
2970,6716,1
2970,10606,1
2970,13099,1
2970,4253,1
2970,11184,1
2970,13549,1
2971,281,1
2971,3974,1
2971,1199,1
2971,1463,1
2971,14825,1
2971,15271,1
2971,15194,1
2972,5482,1
2972,5326,1
2972,4888,1
2972,7655,1
2972,6756,1
2972,7583,1
2972,6229,1
2972,8516,1
2972,7708,1
2972,7576,1
2972,8149,1
2972,8370,1
2972,9724,1
2972,5607,1
2972,10830,1
2972,11034,1
2972,10199,1
2972,6645,1
2972,1890,1
2972,11977,1
2972,11680,1
2972,10538,1
2972,12693,1
2972,10976,1
2972,13632,1
2972,8150,1
2972,12981,1
2972,8478,1
2972,14859,1
2973,690,1
2973,8663,1
2973,7139,1
2973,1955,1
2973,11812,1
2973,10486,1
2973,12828,1
2973,11780,1
2974,2438,1
2974,1558,1
2974,6723,1
2974,7086,1
2974,6603,1
2974,4344,1
2974,4659,1
2974,6541,1
2974,6059,1
2974,9423,1
2974,8498,1
2975,3484,1
2975,3300,1
2975,3577,1
2975,2707,1
2975,1570,1
2975,3065,1
2975,1072,1
2975,3569,1
2975,3624,1
2975,4560,1
2975,3987,1
2975,3161,1
2975,4074,1
2975,4453,1
2975,5204,1
2975,5265,1
2975,2421,1
2975,5796,1
2975,6068,1
2975,3564,1
2975,3578,1
2975,6696,1
2975,7364,1
2975,5364,1
2975,6454,1
2975,3020,1
2975,6557,1
2975,7086,1
2975,8011,1
2975,8149,1
2975,9016,1
2975,8439,1
2975,10077,1
2975,9673,1
2975,10040,1
2975,10272,1
2975,10274,1
2975,8612,1
2975,9574,1
2975,10663,1
2975,10857,1
2975,7472,1
2975,9318,1
2975,4334,1
2975,8269,1
2975,9294,1
2975,10093,1
2975,12117,1
2975,12435,1
2975,10088,1
2975,13089,1
2975,8151,1
2975,9130,1
2975,9719,1
2976,603,1
2976,1020,1
2976,1567,1
2976,1654,1
2976,1832,1
2976,2305,1
2976,1971,1
2976,2519,1
2976,1413,1
2976,1912,1
2976,1991,1
2976,3706,1
2976,3793,1
2976,3392,1
2976,4404,1
2976,4480,1
2977,5446,1
2977,4104,1
2977,1019,1
2977,5062,1
2977,2294,1
2977,5915,1
2977,1667,1
2977,7690,1
2977,5185,1
2977,6579,1
2977,8764,1
2977,7709,1
2977,7557,1
2977,1325,1
2977,11741,1
2977,11282,1
2977,9724,1
2977,9456,1
2977,11001,1
2977,10956,1
2977,11219,1
2977,7655,1
2977,6313,1
2977,11920,1
2977,11818,1
2977,12323,1
2977,12236,1
2977,2726,1
2977,5141,1
2977,1947,1
2977,7715,1
2977,2863,1
2977,5741,1
2977,12759,1
2977,13714,1
2977,7367,1
2977,11414,1
2977,6267,1
2977,11611,1
2977,10382,1
2978,4576,1
2978,2019,1
2978,1849,1
2978,4741,1
2978,1544,1
2978,2594,1
2978,5422,1
2978,3420,1
2978,1562,1
2978,5616,1
2979,1224,1
2979,5392,1
2979,10562,1
2979,10776,1
2979,10797,1
2979,11391,1
2979,11493,1
2979,11989,1
2979,12253,1
2979,12405,1
2979,13309,1
2979,13613,1
2979,14181,1
2979,14675,1
2979,5417,1
2979,15409,1
2980,4268,1
2980,4020,1
2980,4193,1
2980,4370,1
2980,4582,1
2980,5195,1
2980,3141,1
2981,2934,1
2981,5206,1
2981,5428,1
2981,3288,1
2981,6117,1
2981,2963,1
2981,6357,1
2981,8048,1
2981,8807,1
2981,9279,1
2981,9474,1
2981,8008,1
2981,9953,1
2981,11500,1
2981,10551,1
2981,13049,1
2981,13122,1
2981,13398,1
2982,2079,1
2982,5167,1
2982,2912,1
2982,5861,1
2982,5982,1
2982,9140,1
2982,11652,1
2982,7987,1
2983,516,1
2983,772,1
2983,6926,1
2983,7101,1
2983,8860,1
2983,8698,1
2983,9020,1
2983,7276,1
2984,8370,1
2984,10959,1
2984,9376,1
2984,5980,1
2984,7941,1
2984,11885,1
2984,11863,1
2984,11154,1
2984,7288,1
2984,8473,1
2984,6051,1
2984,2323,1
2984,8782,1
2984,11037,1
2984,13961,1
2984,13574,1
2984,11335,1
2984,13676,1
2984,8098,1
2984,8469,1
2984,13838,1
2984,10538,1
2984,11220,1
2984,13034,1
2984,9905,1
2984,12094,1
2984,14045,1
2984,14685,1
2984,14692,1
2984,12338,1
2984,10629,1
2984,12453,1
2984,13042,1
2984,13528,1
2984,15087,1
2984,9520,1
2985,5896,1
2985,3425,1
2985,3970,1
2985,6237,1
2985,6480,1
2985,3943,1
2985,5428,1
2985,9331,1
2986,1657,1
2986,704,1
2986,3651,1
2986,613,1
2986,3709,1
2986,4352,1
2986,8366,1
2986,6652,1
2986,3350,1
2986,6682,1
2986,1184,1
2986,6092,1
2987,8828,1
2987,8204,1
2987,8260,1
2987,8337,1
2987,7989,1
2987,8149,1
2987,6465,1
2987,9680,1
2988,1799,1
2988,556,1
2988,1407,1
2988,1511,1
2988,1783,1
2988,1809,1
2988,1168,1
2988,1889,1
2988,1267,1
2988,2746,1
2988,1558,1
2988,2313,1
2988,2535,1
2988,1362,1
2988,2727,1
2988,2065,1
2988,681,1
2988,2373,1
2988,97,1
2988,1852,1
2988,2456,1
2988,2602,1
2988,422,1
2988,2631,1
2988,3192,1
2988,2685,1
2988,2776,1
2988,3252,1
2988,312,1
2988,545,1
2988,3004,1
2988,3185,1
2988,2421,1
2988,3020,1
2988,1452,1
2988,3802,1
2988,2920,1
2988,3357,1
2988,3632,1
2988,1966,1
2988,3010,1
2988,356,1
2988,4470,1
2988,4440,1
2988,1713,1
2988,2279,1
2988,4121,1
2988,3511,1
2988,3888,1
2988,4890,1
2988,1957,1
2988,1573,1
2988,3618,1
2988,58,1
2988,2387,1
2988,3426,1
2988,686,1
2988,516,1
2988,1340,1
2988,1145,1
2988,1342,1
2988,3544,1
2988,2824,1
2988,3450,1
2988,4012,1
2988,4636,1
2988,5091,1
2988,1276,1
2988,1892,1
2988,4962,1
2988,1317,1
2988,4720,1
2988,782,1
2988,5178,1
2988,3811,1
2988,979,1
2988,1504,1
2988,2048,1
2988,2276,1
2988,4969,1
2988,5972,1
2988,2049,1
2988,6089,1
2988,6100,1
2988,3052,1
2988,6099,1
2988,6101,1
2988,6590,1
2988,731,1
2988,6076,1
2988,553,1
2988,4364,1
2988,5704,1
2988,6266,1
2988,6720,1
2988,2210,1
2988,4543,1
2988,3304,1
2988,4510,1
2988,5643,1
2988,570,1
2988,7778,1
2988,5449,1
2988,1059,1
2988,6114,1
2988,7377,1
2988,5414,1
2988,903,1
2988,120,1
2988,6718,1
2988,1005,1
2988,1684,1
2988,5695,1
2988,8525,1
2988,8246,1
2989,293,1
2989,545,1
2989,2972,1
2989,4405,1
2989,3141,1
2989,3312,1
2989,3914,1
2989,1059,1
2989,4182,1
2989,4542,1
2989,1207,1
2989,1334,1
2990,4157,1
2990,900,1
2990,3362,1
2990,3943,1
2990,5791,1
2990,2313,1
2990,6344,1
2990,3363,1
2990,2864,1
2990,3183,1
2990,3213,1
2990,4801,1
2990,3776,1
2990,6353,1
2990,6357,1
2990,7793,1
2990,6536,1
2990,8378,1
2990,3656,1
2990,2519,1
2990,8778,1
2990,9289,1
2990,2147,1
2990,9185,1
2990,12451,1
2990,10551,1
2990,6516,1
2990,8530,1
2990,11017,1
2990,2650,1
2990,8752,1
2990,2364,1
2991,2387,1
2991,4950,1
2991,9365,1
2991,4287,1
2991,7671,1
2991,8537,1
2991,10568,1
2991,5235,1
2991,4282,1
2991,952,1
2991,953,1
2991,1241,1
2991,9014,1
2991,8139,1
2991,9315,1
2991,3476,1
2991,13026,1
2991,10891,1
2991,13925,1
2991,14429,1
2992,8746,1
2992,6478,1
2992,10543,1
2992,10217,1
2992,5498,1
2992,6986,1
2992,2395,1
2992,11068,1
2992,3499,1
2992,10012,1
2992,4237,1
2992,8908,1
2992,7033,1
2992,10476,1
2992,11518,1
2992,5,1
2992,12517,1
2992,1096,1
2992,12679,1
2992,11002,1
2992,13087,1
2992,2767,1
2992,9484,1
2992,6600,1
2992,9039,1
2992,11315,1
2992,3852,1
2992,9051,1
2993,7048,1
2993,6639,1
2993,4801,1
2993,9266,1
2993,6593,1
2993,8909,1
2993,6946,1
2993,9331,1
2993,5125,1
2993,9278,1
2993,10520,1
2993,5184,1
2993,9185,1
2993,7318,1
2993,7852,1
2993,6536,1
2993,9374,1
2993,7584,1
2993,10562,1
2993,8173,1
2993,7670,1
2993,8161,1
2993,10490,1
2993,10940,1
2993,7416,1
2993,7938,1
2993,9343,1
2993,10134,1
2993,9052,1
2993,10561,1
2993,9099,1
2993,3363,1
2993,7839,1
2993,8779,1
2993,10494,1
2993,9619,1
2994,1233,1
2994,1863,1
2994,1960,1
2994,2531,1
2994,1151,1
2994,1333,1
2994,1739,1
2994,1968,1
2994,2616,1
2994,2845,1
2994,2785,1
2994,2223,1
2994,2408,1
2994,2396,1
2994,3677,1
2994,4311,1
2994,3952,1
2994,829,1
2994,4633,1
2994,2217,1
2994,3513,1
2994,3563,1
2994,2505,1
2994,6069,1
2995,1264,1
2995,826,1
2995,753,1
2995,1844,1
2995,4229,1
2995,1845,1
2995,4594,1
2995,1314,1
2996,5854,1
2996,9397,1
2996,9497,1
2996,8817,1
2996,13274,1
2996,14342,1
2996,13736,1
2997,4801,1
2997,8712,1
2997,11847,1
2997,12151,1
2997,10494,1
2997,13136,1
2997,12903,1
2997,10561,1
2998,1509,1
2998,1503,1
2998,626,1
2998,2616,1
2998,2793,1
2998,556,1
2998,1407,1
2998,2282,1
2998,1607,1
2998,2058,1
2998,1969,1
2998,1952,1
2998,1755,1
2998,3385,1
2998,2561,1
2998,84,1
2998,146,1
2998,157,1
2998,247,1
2998,2086,1
2998,2338,1
2998,4320,1
2998,3301,1
2998,4364,1
2998,4815,1
2998,1122,1
2998,2412,1
2998,3452,1
2998,3488,1
2998,3868,1
2998,4907,1
2998,4688,1
2998,4330,1
2998,1498,1
2998,4010,1
2998,5359,1
2998,4373,1
2998,5057,1
2998,5884,1
2998,4349,1
2998,5431,1
2998,4676,1
2998,5360,1
2998,5621,1
2998,592,1
2998,2216,1
2998,4489,1
2998,6544,1
2998,5358,1
2998,5874,1
2998,6629,1
2998,6870,1
2998,4493,1
2998,5200,1
2998,6861,1
2998,281,1
2998,3893,1
2998,5504,1
2998,5905,1
2998,6419,1
2998,6447,1
2998,160,1
2998,5062,1
2998,5149,1
2998,3351,1
2998,4028,1
2998,7775,1
2998,7009,1
2998,3940,1
2998,8080,1
2998,7465,1
2998,8185,1
2998,6919,1
2998,8283,1
2998,4584,1
2998,8429,1
2998,5236,1
2998,6772,1
2998,7860,1
2998,2584,1
2998,4156,1
2998,8423,1
2998,4774,1
2998,1335,1
2998,7100,1
2998,8156,1
2998,8820,1
2998,9085,1
2998,4776,1
2998,6046,1
2998,7842,1
2998,3991,1
2998,8927,1
2998,8405,1
2998,6375,1
2998,9528,1
2998,6024,1
2998,9272,1
2998,9386,1
2998,7923,1
2998,10004,1
2998,7081,1
2998,2137,1
2998,3087,1
2998,3950,1
2998,8534,1
2998,10613,1
2998,960,1
2998,8332,1
2998,4919,1
2998,1764,1
2998,3528,1
2998,1714,1
2998,9621,1
2998,2704,1
2998,8456,1
2998,2590,1
2998,10036,1
2998,11629,1
2998,5498,1
2998,8511,1
2999,2323,1
2999,3017,1
2999,550,1
2999,778,1
2999,1453,1
2999,1809,1
2999,2064,1
2999,2220,1
2999,4550,1
3000,3426,1
3000,4699,1
3000,3916,1
3000,3421,1
3000,3383,1
3000,5618,1
3000,6022,1
3000,6082,1
3000,5884,1
3000,7954,1
3000,8088,1
3000,8798,1
3000,9276,1
3000,10208,1
3000,11188,1
3000,12606,1
3000,11501,1
3000,3692,1
3000,10252,1
3000,1135,1
3000,10959,1
3001,7693,1
3001,7973,1
3001,310,1
3001,4045,1
3001,8676,1
3001,9436,1
3001,7470,1
3001,5714,1
3002,2639,1
3002,6100,1
3002,2738,1
3002,6419,1
3002,7980,1
3002,9793,1
3002,1398,1
3002,2515,1
3002,5161,1
3003,4,1
3003,52,1
3003,85,1
3003,236,1
3003,243,1
3003,90,1
3003,401,1
3003,382,1
3003,14,1
3003,204,1
3003,65,1
3003,237,1
3003,297,1
3003,271,1
3003,625,1
3003,156,1
3003,690,1
3003,1549,1
3003,1480,1
3003,1482,1
3003,1483,1
3003,716,1
3003,1506,1
3003,2222,1
3003,2347,1
3003,2043,1
3003,322,1
3003,493,1
3003,260,1
3003,323,1
3003,3147,1
3004,4203,1
3004,5241,1
3004,593,1
3004,2135,1
3004,7997,1
3004,10725,1
3004,9013,1
3004,1868,1
3004,10645,1
3004,10719,1
3004,2134,1
3004,928,1
3004,3415,1
3004,822,1
3004,13921,1
3005,5149,1
3005,4585,1
3005,5116,1
3005,5056,1
3005,3695,1
3005,2481,1
3005,5992,1
3005,8158,1
3005,4883,1
3005,9493,1
3005,7834,1
3005,8933,1
3005,5201,1
3005,6973,1
3005,3443,1
3005,10341,1
3005,2407,1
3005,9967,1
3005,11131,1
3005,1687,1
3005,11599,1
3005,10146,1
3005,11033,1
3005,12519,1
3006,623,1
3006,39,1
3006,707,1
3006,765,1
3006,380,1
3006,1284,1
3006,1763,1
3006,1870,1
3006,904,1
3006,1339,1
3006,2348,1
3006,1242,1
3006,1610,1
3006,3458,1
3006,1775,1
3006,795,1
3006,134,1
3006,681,1
3006,6199,1
3006,822,1
3006,4014,1
3006,3709,1
3006,8672,1
3007,1011,1
3007,1135,1
3007,6110,1
3007,6296,1
3007,6330,1
3007,8121,1
3007,6540,1
3007,1077,1
3007,3525,1
3008,2265,1
3008,4358,1
3008,4612,1
3008,3274,1
3008,612,1
3008,827,1
3008,1304,1
3008,49,1
3008,5167,1
3008,5861,1
3008,1507,1
3009,266,1
3009,1356,1
3009,1803,1
3009,1361,1
3009,1340,1
3009,631,1
3009,84,1
3009,1905,1
3009,140,1
3009,2688,1
3010,1318,1
3010,6041,1
3010,9360,1
3010,10931,1
3010,11170,1
3010,11189,1
3010,12148,1
3011,467,1
3011,1829,1
3011,3228,1
3011,2789,1
3011,2981,1
3011,1076,1
3011,1131,1
3011,1861,1
3011,3511,1
3011,642,1
3011,1068,1
3011,1313,1
3011,748,1
3011,2667,1
3011,3250,1
3011,3939,1
3011,4969,1
3011,5147,1
3011,3411,1
3011,2691,1
3011,5195,1
3011,2382,1
3011,2388,1
3011,4688,1
3011,5884,1
3011,5638,1
3011,6194,1
3011,6089,1
3011,6100,1
3011,6101,1
3011,6099,1
3011,5178,1
3011,5751,1
3011,7246,1
3011,7807,1
3011,6240,1
3011,8169,1
3011,7555,1
3011,9089,1
3011,7330,1
3011,9094,1
3011,9754,1
3012,3098,1
3012,8620,1
3012,9290,1
3012,9069,1
3012,3290,1
3012,4155,1
3012,4803,1
3012,10629,1
3012,11189,1
3012,4427,1
3012,5561,1
3012,11205,1
3012,52,1
3012,11599,1
3012,8596,1
3012,4639,1
3013,2045,1
3013,10768,1
3013,11005,1
3013,11040,1
3013,10478,1
3013,2997,1
3013,11533,1
3013,7579,1
3013,11785,1
3013,11256,1
3013,7064,1
3013,1550,1
3013,11605,1
3013,4594,1
3013,1397,1
3013,5048,1
3014,4000,1
3014,2788,1
3014,3507,1
3014,3866,1
3014,3882,1
3014,2218,1
3014,3442,1
3014,2784,1
3014,4325,1
3015,2761,1
3015,3527,1
3015,3183,1
3015,5791,1
3015,2239,1
3015,4353,1
3015,6237,1
3015,6448,1
3015,3616,1
3015,5428,1
3015,9990,1
3015,9953,1
3015,11076,1
3015,11583,1
3015,11853,1
3015,12672,1
3015,12984,1
3015,2042,1
3015,12447,1
3015,14017,1
3015,13286,1
3015,14005,1
3016,4935,1
3016,11161,1
3016,10611,1
3016,11214,1
3016,10370,1
3016,10700,1
3016,3443,1
3016,12688,1
3016,10041,1
3017,5170,1
3017,9590,1
3017,10595,1
3017,10675,1
3017,12123,1
3017,490,1
3017,8545,1
3017,14202,1
3017,9521,1
3017,14572,1
3017,14882,1
3018,3386,1
3018,1964,1
3018,3871,1
3018,1376,1
3018,4050,1
3018,3598,1
3018,4098,1
3018,3456,1
3018,4494,1
3018,5608,1
3019,5893,1
3019,6221,1
3019,7286,1
3019,18,1
3019,3729,1
3019,7145,1
3019,7172,1
3019,7309,1
3019,7630,1
3020,687,1
3020,6089,1
3020,6099,1
3020,6926,1
3020,6076,1
3020,6100,1
3020,6101,1
3020,5455,1
3021,3290,1
3021,4155,1
3021,4803,1
3021,2335,1
3021,9400,1
3021,9538,1
3021,13736,1
3021,13060,1
3022,11034,1
3022,10435,1
3022,12952,1
3022,10959,1
3022,13129,1
3022,13584,1
3022,13212,1
3022,8134,1
3022,13940,1
3022,10282,1
3022,11803,1
3022,14371,1
3023,188,1
3023,1298,1
3023,2007,1
3023,2167,1
3023,2594,1
3023,3825,1
3023,4726,1
3023,3494,1
3023,1519,1
3023,5961,1
3023,1630,1
3023,743,1
3023,10102,1
3023,764,1
3024,2988,1
3024,4223,1
3024,3001,1
3024,2815,1
3024,5644,1
3024,1193,1
3024,7257,1
3024,8557,1
3025,3267,1
3025,211,1
3025,4253,1
3025,2985,1
3025,1736,1
3025,9979,1
3025,8111,1
3025,4795,1
3025,10725,1
3025,9027,1
3025,1095,1
3025,5985,1
3025,4161,1
3025,9730,1
3025,4376,1
3025,1868,1
3025,10587,1
3025,11387,1
3025,6700,1
3026,642,1
3026,1068,1
3026,1313,1
3026,1877,1
3026,1299,1
3026,929,1
3026,1362,1
3026,1956,1
3026,2339,1
3026,2363,1
3026,2490,1
3026,379,1
3026,431,1
3026,475,1
3026,1176,1
3026,1473,1
3026,1870,1
3026,985,1
3026,1688,1
3026,1816,1
3026,41,1
3026,288,1
3026,899,1
3026,1227,1
3026,1262,1
3026,1840,1
3026,2221,1
3026,2319,1
3026,2644,1
3026,2830,1
3026,2843,1
3026,707,1
3027,140,1
3027,141,1
3027,142,1
3027,950,1
3027,10812,1
3027,11972,1
3027,11210,1
3027,1443,1
3027,5259,1
3027,12522,1
3027,13208,1
3028,740,1
3028,4661,1
3028,4253,1
3028,3500,1
3028,7068,1
3028,13834,1
3028,11058,1
3028,9981,1
3029,5179,1
3029,5313,1
3029,496,1
3029,2319,1
3029,4109,1
3029,382,1
3029,3566,1
3029,5208,1
3029,2697,1
3029,5193,1
3029,5236,1
3029,5692,1
3029,5466,1
3029,4314,1
3029,1105,1
3029,5256,1
3029,5816,1
3029,1055,1
3029,3002,1
3029,929,1
3029,1052,1
3029,1757,1
3029,4665,1
3029,5624,1
3029,5859,1
3029,5799,1
3029,6331,1
3029,4405,1
3029,5079,1
3029,5825,1
3029,4257,1
3029,1500,1
3029,5653,1
3029,7775,1
3029,5306,1
3029,4028,1
3029,5508,1
3029,4774,1
3029,6057,1
3029,6534,1
3029,6783,1
3029,6471,1
3029,6743,1
3029,7171,1
3029,7226,1
3029,8333,1
3029,949,1
3029,6661,1
3029,8262,1
3029,7289,1
3029,4006,1
3029,7534,1
3029,8466,1
3029,744,1
3029,2441,1
3029,7576,1
3029,8843,1
3029,2944,1
3029,8953,1
3029,479,1
3029,5446,1
3029,9272,1
3029,3924,1
3029,5943,1
3029,630,1
3029,10230,1
3029,6663,1
3029,4298,1
3029,1740,1
3029,9846,1
3029,7640,1
3029,7419,1
3030,5153,1
3030,6080,1
3030,5832,1
3030,6536,1
3030,3703,1
3030,7048,1
3030,7335,1
3030,7568,1
3030,8712,1
3030,8954,1
3030,8362,1
3030,9279,1
3030,9463,1
3031,1694,1
3031,1897,1
3031,2071,1
3031,2311,1
3031,996,1
3031,3032,1
3031,3148,1
3031,3410,1
3031,4894,1
3031,5268,1
3031,3204,1
3031,6990,1
3031,7120,1
3031,7578,1
3032,7578,1
3032,9619,1
3032,12010,1
3032,11598,1
3032,13252,1
3032,9266,1
3032,9845,1
3033,10196,1
3033,8627,1
3033,8742,1
3033,11011,1
3033,12285,1
3033,12270,1
3033,13885,1
3033,9824,1
3033,11488,1
3033,11767,1
3033,14033,1
3034,2798,1
3034,8940,1
3034,10283,1
3034,11623,1
3034,670,1
3034,2079,1
3034,2636,1
3034,9071,1
3034,9367,1
3034,12688,1
3035,1855,1
